Util,NLP,APM,Network,DB,Interpreter,Error.Handling,Logging,Lang,Data.Structure,DevOps,i18n,Setup,Logic,Microservices,Test,Search,IO,UI,Parser,Security,Big.Data,Event.Handling,App,Multimedia,corpus
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,refactor placement of parsing and writing logic according to the following conventions:- all objects which can be read from a string have `public static type parse(stringy input)` method- all objects which can be written to a string have a `public stringy getasstring()` methodshould 888## -  change in changelogmd described-  -   () || i am still an advocate of separate read/write classes which handle the serialization in both ways because:- using an interface with fromstring/tostring methods would allow to make this more explicit in the code and ensure that these methods are not renamed by accident- using separate classes for reading/writing would make the classes themselfs smaller and allow a better separation of concern - easier to test as one only needs to look at a single cread/write class with its own test || yes you are right that separate read/write classes are probably even better nonetheless i find the changes made in this pr are still an improvement and im quite satisfied with the result (satisfied enough to have no motivation for introducing new read/write classes) || i changed the names thanks for the feedback!
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,implement getextension and getdescription for importers implement getextension and getdescription for importers #1444 -  change in changelogmd described-   || please fix the minor things after this mark it again for ready-for-review and we will merge this in
1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,implement getextension and getdescription for importers implement getextension and getdescription for importers #1444 -  change in changelogmd described-   || please fix the minor things after this mark it again for ready-for-review and we will merge this in
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,implement getextension and getdescription for importers implement getextension and getdescription for importers #1444 -  change in changelogmd described-   || please fix the minor things after this mark it again for ready-for-review and we will merge this in
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,added layout dateformatter see #1249 added a configurable layout formatter for dates 1249-  change in changelogmd described-   || lgtm just merge after you removed the generated comment
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,added layout dateformatter see #1249 added a configurable layout formatter for dates 1249-  change in changelogmd described-   || lgtm just merge after you removed the generated comment
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,added layout dateformatter see #1249 added a configurable layout formatter for dates 1249-  change in changelogmd described-   || lgtm just merge after you removed the generated comment
1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,fixed #1592 this should 1592-  change in changelogmd described || lgtm
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,fixed #1592 this should 1592-  change in changelogmd described || lgtm
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fixed #1592 this should 1592-  change in changelogmd described || lgtm
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1288 newly opened bib-file is not focused -  open a new file and it is correctly focused afterwards-  open a file that was already opened before is correctly focused afterwards-  open a file two times and it is only opened once || @matthiasgeiger should work now :smile:  || lgtm (apart from the minor comments via skype :wink: )
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1288 newly opened bib-file is not focused -  open a new file and it is correctly focused afterwards-  open a file that was already opened before is correctly focused afterwards-  open a file two times and it is only opened once || @matthiasgeiger should work now :smile:  || lgtm (apart from the minor comments via skype :wink: )
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1288 newly opened bib-file is not focused -  open a new file and it is correctly focused afterwards-  open a file that was already opened before is correctly focused afterwards-  open a file two times and it is only opened once || @matthiasgeiger should work now :smile:  || lgtm (apart from the minor comments via skype :wink: )
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,do not mark a new database as changed 1881  i missed an if-statement when inverting an if/else in #1830 - ~~ change in changelogmd described~~ - introduced in development version only (fortunately)-  manually tested changed features in running jabref  
1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,do not mark a new database as changed 1881  i missed an if-statement when inverting an if/else in #1830 - ~~ change in changelogmd described~~ - introduced in development version only (fortunately)-  manually tested changed features in running jabref  
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,do not mark a new database as changed 1881  i missed an if-statement when inverting an if/else in #1830 - ~~ change in changelogmd described~~ - introduced in development version only (fortunately)-  manually tested changed features in running jabref  
1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,mods importer regarding: #1920 adds an importer for the mods (xml) format the importer is written with a jaxb parserdetails on the format and the newest xml schema can be found [here]( used the newest schema (version 36)-  change in changelogmd described-  -  manually tested changed features in running jabref || i just merged my xmlunit changes n #1944  i think it can useful for you too allows checking/validating xml against a schema too  || i think your code looks good but generally i would like to see more comments and try using more lambdas :+1:  || i dont really get why travis is failing  || the problem seems to with the integration tests not related to your changes || hm im also wondering why codecov is not running the tests the test coverage should be much higher || i dunno about codeco from my point of view its good! :+1: @boceckts  please have a final look || okay i merge it in now as all things are resolved :+1:  regarding the failing tests we should investigate that in a new issue
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,mods importer regarding: #1920 adds an importer for the mods (xml) format the importer is written with a jaxb parserdetails on the format and the newest xml schema can be found [here]( used the newest schema (version 36)-  change in changelogmd described-  -  manually tested changed features in running jabref || i just merged my xmlunit changes n #1944  i think it can useful for you too allows checking/validating xml against a schema too  || i think your code looks good but generally i would like to see more comments and try using more lambdas :+1:  || i dont really get why travis is failing  || the problem seems to with the integration tests not related to your changes || hm im also wondering why codecov is not running the tests the test coverage should be much higher || i dunno about codeco from my point of view its good! :+1: @boceckts  please have a final look || okay i merge it in now as all things are resolved :+1:  regarding the failing tests we should investigate that in a new issue
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,mods importer regarding: #1920 adds an importer for the mods (xml) format the importer is written with a jaxb parserdetails on the format and the newest xml schema can be found [here]( used the newest schema (version 36)-  change in changelogmd described-  -  manually tested changed features in running jabref || i just merged my xmlunit changes n #1944  i think it can useful for you too allows checking/validating xml against a schema too  || i think your code looks good but generally i would like to see more comments and try using more lambdas :+1:  || i dont really get why travis is failing  || the problem seems to with the integration tests not related to your changes || hm im also wondering why codecov is not running the tests the test coverage should be much higher || i dunno about codeco from my point of view its good! :+1: @boceckts  please have a final look || okay i merge it in now as all things are resolved :+1:  regarding the failing tests we should investigate that in a new issue
1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,try around with xmlunit    -->see #1943 for details -  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?) || please fix the two comments and then directly merge it
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,try around with xmlunit    -->see #1943 for details -  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?) || please fix the two comments and then directly merge it
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,try around with xmlunit    -->see #1943 for details -  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?) || please fix the two comments and then directly merge it
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,towards hierarchical keywords    -->this pr is the first step towards supporting hierarchical keywords #628 -  refactor the keyword-related code to use new classes `keywordlist` and `keyword` -  unified keyword delimiter to be a single character and in this way fixed the issues mentioned in #705 and #1877-  move keyword delimiter from preferences to metadata (database properties) -> new pr-  add hierarchical delimiter and change parsing logic in `keywordlist` accordingly -> new pr-  change ui to support hierarchical keywords -> new prnote: i also moved the stringutil class to model (in some sense it is jabrefs own string class) and removed entryutil (only had methods related to strings (-> stringutil) or keywords (-> keywordlist) )-  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?)  
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,towards hierarchical keywords    -->this pr is the first step towards supporting hierarchical keywords #628 -  refactor the keyword-related code to use new classes `keywordlist` and `keyword` -  unified keyword delimiter to be a single character and in this way fixed the issues mentioned in #705 and #1877-  move keyword delimiter from preferences to metadata (database properties) -> new pr-  add hierarchical delimiter and change parsing logic in `keywordlist` accordingly -> new pr-  change ui to support hierarchical keywords -> new prnote: i also moved the stringutil class to model (in some sense it is jabrefs own string class) and removed entryutil (only had methods related to strings (-> stringutil) or keywords (-> keywordlist) )-  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?)  
