pr;Util;NLP;APM;Network;DB;Interpreter;Error Handling;Logging;Lang;Data Structure;DevOps;i18n;Setup;Logic;Microservices;ML;Test;Search;IO;UI;Parser;Security;Cloud;Big Data;Event Handling;App;GIS;Title;Body;prIssue;issue;issueTitle;issueBody;issueComments;issueTitleLink;issueBodyLink;issueCommentsLink;isPR;isTrain;commitMessage;Comments
182;1;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;bookkeeping;rewrite bookkeeping objects to be correct and thread safe added stage abstraction add more stats and cleanup stats collection record exceptions in info objects and propagate to client add multiline progress to console;;0;bookkeeping;rewrite bookkeeping objects to be correct and thread safeadded stage abstractionadd more stats and cleanup stats collectionrecord exceptions in info objects and propagate to clientadd multiline progress to console;;;;;1;1;add more execution stats and properly record query end time;
185;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;convert query queued time to mills;;;0;convert query queued time to mills;;;;;;1;1;convert query queued time to mills;
187;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;add max and min aggregations;;;0;add max and min aggregations;;;;;;1;1;add max and min aggregations;
188;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;add support for mysql;;;0;add support for mysql;;;;;;1;1;fix console default server uri;
191;1;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;column aligned console status output format;;;0;column aligned console status output format;;looks good other than that bug ||;;;;1;1;fix output size calculations;
194;1;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;fix stuck task issue;;;0;fix stuck task issue;;;;;;1;1;move finish to finally block;
195;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;make localexecutionplanner use a visitor;;;0;make localexecutionplanner use a visitor;;;;;;1;1;make localexecutionplanner use a visitor;
196;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;properly handle the user aborting the pager;;;0;properly handle the user aborting the pager;;;;;;1;1;properly handle the user aborting the pager;
197;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;fix split reporting code;;;0;fix split reporting code;;;;;;1;1;fix split reporting code;
203;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;rename newinmemoryorderbyoperator to inmemoryorderbyoperator;remove old inmemoryorderbyoperator code;;0;rename newinmemoryorderbyoperator to inmemoryorderbyoperator;remove old inmemoryorderbyoperator code;;;;;1;1;rename newinmemoryorderbyoperator to inmemoryorderbyoperator;
204;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;add flag to disable import support;;;0;add flag to disable import support;;wheres the config test!? ;;;;1;1;add flag to disable import support;
206;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;show decimal values in console status;;;0;show decimal values in console status;;c is for cookie thats good enough for me ||;;;;1;1;show decimal values in console status;
207;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;flat hash aggregation;;;0;flat hash aggregation;;;;;;1;1;add documentation null checks and minor cleanup for review #207;
208;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;nodes must now declare supporte import clients;;;0;nodes must now declare supporte import clients;;;;;;1;1;nodes must now declare supporte import clients;
209;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;limit target nodes for presto imports;;;0;limit target nodes for presto imports;;;;;;1;1;limit target nodes for presto imports;
210;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;limit threads;;;0;limit threads;;;;;;1;1;change task thread pool to an unlimited cached thread pool;
211;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;query gc;;;0;query gc;;other than that potential concurrency issue it ;;;;1;1;cancel abandonded queries;
213;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;handle aborting queries in console;;;0;handle aborting queries in console;;;;;;1;1;handle aborting queries in console;
214;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;show query status during planning;;;0;show query status during planning;;;;;;1;1;format positions for single line status output;
215;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;pass list of columns to importclient;;;0;pass list of columns to importclient;;;;;;1;1;pass list of columns to importclient;
217;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;record now returns byte for getstring();this depends on https://github.com/facebook/presto-hive/pull/14;;0;record now returns byte for getstring();this depends on https://githubcom/facebook/presto-hive/pull/14;;;;;1;1;record now returns byte for getstring();
218;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;handle multi-line queries in console;;;0;handle multi-line queries in console;;other then the minor comments and questions ;;;;1;1;fix quoted string handling in statementsplitter;
219;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add basic string functions;yes  the function invocation is a horrible hack and needs to be implemented correctly.;;0;add basic string functions;yes the function invocation is a horrible hack and needs to be implemented correctly;;;;;1;1;add basic string functions;
220;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;handle user interrupt (ctrl-c) in console;;;0;handle user interrupt (ctrl-c) in console;;;;;;1;1;handle user interrupt (ctrl-c) in console;
221;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;change to recordcursor and pass column ids instead of names to hive client api;;;0;change to recordcursor and pass column ids instead of names to hive client api;;;;;;1;1;pass correct column id to hive clientit was passing the column ordinal in the projected output instead of the underlying column id;
222;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;remove querystate from querycreatedevent;;;0;remove querystate from querycreatedevent;;;;;;1;1;remove state from querycreatedevent;
223;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;make catalog  schema and user configurable in client;;;0;make catalog schema and user configurable in client;;;;;;1;1;make catalog schema and user configurable in client;
224;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;partial query cancel;;;0;partial query cancel;;;;;;1;1;ctrl-c while query is running cancels leaf most running stage;
225;1;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;add proper cpu and user time to query stats;;;0;add proper cpu and user time to query stats;;;;;;1;1;add proper cpu and user time to query stats;
228;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;improve console status printing;;;0;improve console status printing;;;;;;1;1;clean up console status printing;
229;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add disabled tests for order by that highlight broken semantics;;;0;add disabled tests for order by that highlight broken semantics;;;;;;1;1;add disabled tests for order by that highlight broken semantics;
230;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;functions;;;0;functions;;;;;;1;1;implement round() function;
232;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;implement like;;;0;implement like;;;;;;1;1;implement like;
233;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;implement between;;;0;implement between;;;;;;1;1;implement between;
235;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;implement in list;;;0;implement in list;;;;;;1;1;implement in list;
238;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;implement case statement;;;0;implement case statement;;;;;;1;1;implement case statement;
239;1;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;implement cast;;;0;implement cast;;;;;;1;1;implement cast;
242;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;implement count column;;;0;implement count column;;;;;;1;1;implement count column;
245;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;make session available to expression interpreter and functions;session is passed from coordiator to tasks during creation add start time to session change current_timestamp to use session start time;;0;make session available to expression interpreter and functions;session is passed from coordiator to tasks during creationadd start time to sessionchange current_timestamp to use session start time;;;;;1;1;make session available to expression interpreter and functionssession is passed from coordiator to tasks during creationadd start time to sessionchange current_timestamp to use session start time;
246;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;support show tables and show columns for hive;;;0;support show tables and show columns for hive;;;;;;1;1;support show tables and show columns for hive;
251;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;0;add show partitions for hive;;;0;add show partitions for hive;;;;;;1;1;add show partitions for hive;
253;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;use dynamic columns for show partitions output;;;0;use dynamic columns for show partitions output;;;;;;1;1;use dynamic columns for show partitions output;
254;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;announce presto coordinators;;;0;announce presto coordinators;;;;;;1;1;announce presto coordinators;
255;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;make hive chunk size configurable;;;0;make hive chunk size configurable;;;;;;1;1;make hive chunk size configurable;
257;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;fix parsing of non-reserved keywords;;;0;fix parsing of non-reserved keywords;;;;;;1;1;fix parsing of non-reserved keywords;
258;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;optimize projections and filters during logical planning;;;0;optimize projections and filters during logical planning;;;;;;1;1;optimize projections and filters during logical planning;
264;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;count column should return 0 if all values are null;;;0;count column should return 0 if all values are null;;;;;;1;1;count column should return 0 if all values are null;
265;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;fix broken tests for count column;;;0;fix broken tests for count column;;;;;;1;1;fix broken tests for count column;
266;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;remove unused variable;;;0;remove unused variable;;;;;;1;1;remove unused variable;
267;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;allow stages with no tasks to  #260;;;0;allow stages with no tasks to  #260;;;;;;1;1;allow stages with no tasks to  #260;
268;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;optimize symbol -> channel/field mapping during expression interpretation;;;0;optimize symbol -> channel/field mapping during expression interpretation;;;;;;1;1;optimize symbol to channel/field resolution during expression interpretation;
269;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;print results normally for a query with no rows;;;0;print results normally for a query with no rows;;;;;;1;1;print results normally for a query with no rows;
270;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;allow null stageinfos when computing global stats;;;0;allow null stageinfos when computing global stats;;;;;;1;1;allow null stageinfos when computing global stats;
272;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;add logging for user  catalog  schema;;;0;add logging for user catalog schema;;;;;;1;1;add user catalog and schema to queryinfo and events;
274;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;fix npe and remove outputstats;;;0;fix npe and remove outputstats;;;;;;1;1;remove unused outputstats from outputprocessor;
275;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;add support for non-string partition keys to split pruning;;;0;add support for non-string partition keys to split pruning;;;;;;1;1;add support for non-string partition keys to split pruning;
276;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;add start of a jdbc driver;;;0;add start of a jdbc driver;;;;;;1;1;add start of a jdbc driver;
277;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;covnert info stats objects to use datasize and duration;;;0;covnert info stats objects to use datasize and duration;;;;;;1;1;covnert info stats objects to use datasize and duration;
279;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;remove unused class;;;0;remove unused class;;;;;;1;1;remove unused class;
280;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;add per-node avg stats to console in debug mode;;;0;add per-node avg stats to console in debug mode;;;;;;1;1;add per-node avg stats to console in debug mode;
282;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0; when partition keys are strings;;;0; when partition keys are strings;;;;;;1;1; when partition keys are strings;
285;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;make presto build in eclipse;exclude the dependency:copy goal because eclipse can not handle it.;;0;make presto build in eclipse;exclude the dependency:copy goal because eclipse can not handle it;;;;;1;1;merge branch master of githubcom:facebook/presto;
288;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;0;add show functions;;;0;add show functions;;;;;;1;1;add show functions;
292;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;fix testquerymanagerconfig test;;;0;fix testquerymanagerconfig test;;;;;;1;1;fix testquerymanagerconfig test;
293;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;fix cancel for operators;;;0;fix cancel for operators;;;;;;1;1;fix cancel for operators;
296;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add disabled test for self joins;;;0;add disabled test for self joins;;;;;;1;1;add disabled test for self joins;
298;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add statistic aggregation functions;add standard deviation and variance aggregation for int64 and double for sample and population.;;0;add statistic aggregation functions;add standard deviation and variance aggregation for int64 and double for sample and population; looks good ship it! || dont forget to fix the tests with limit btw ||;;;;1;1;- make sql integration tests actually test something (trim the input not the output)- add equivalent tests with a double column;
299;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;hive progress;;;0;hive progress;;;;;;1;1;replace erroneous usages of getinput* with getcompleted*;
302;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;move spi to separate module;;;0;move spi to separate module;;;;;;1;1;move spi to separate module;
303;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;add get_json_scalar function;;;0;add get_json_scalar function;;;;;;1;1;add json_extract_scalar and json_extract;
304;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;add basic help command;;;0;add basic help command;;;;;;1;1;add basic help command;
305;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;push down predicates through joins for partition pruning;;;0;push down predicates through joins for partition pruning;;;;;;1;1;push down predicates through joins for partition pruning;
307;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;add support for non-deterministic functions;;;0;add support for non-deterministic functions;;;;;;1;1;add support for non-deterministic functions;
308;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;minor jdbc driver improvements;;;0;minor jdbc driver improvements;;;;;;1;1;minor jdbc driver improvements;
310;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;plan rewriter framework + migrate optimizations to it;;;0;plan rewriter framework + migrate optimizations to it;;;;;;1;1;implement pruneunreferecedoutputs as a plan rewriter;
311;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix bug when rewriting negativeexpression;it was discarding the rewritten subexpression of arithmetic negations;;0;fix bug when rewriting negativeexpression;it was discarding the rewritten subexpression of arithmetic negations;;;;;1;1;fix bug when rewriting negativeexpressionit was discarding the rewritten subexpression of an arithmetic negation;
312;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;1;show proper messages for parser errors;;;0;show proper messages for parser errors;;sooooooo much better!! thanks! thanks!(also bad antlr bad antlr that requires ugly hacks) ||;;;;1;1;show proper messages for parser errors;
313;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;bypass interpreter for identity projections;;;0;bypass interpreter for identity projections;;;;;;1;1;bypass interpreter for identity projections;
315;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;move graphvizprinter to util with minor cleanup;;;0;move graphvizprinter to util with minor cleanup;;;;;;1;1;move graphvizprinter to util with minor cleanup;
316;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;add show tables with like predicate;;;0;add show tables with like predicate;; +1 ||;;;;1;1;add show tables with like predicate;
