prNumber;Util;NLP;APM;Network;DB;Interpreter;Logging;DataStructure;i18n;DevOps;Logic;Microservices;ML;Test;Search;IO;UI;Parser;Security;Cloud;BigData;App;GIS;prTitle;prBody;prIssue;issueNumber;issueTitle;issueBody;prComments;issueTitleLink;issueBodyLink;issue_Comments;isPR;isTrain;commitMessage;prCodeReviewComments
2826;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;fix invalid folder when passed file/path is empty string;return the correct working dir;;0.0;;;;;;;1.0;1.0;;
2840;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;convert crossref editor to tag-like interface using javafx;   -->;;0.0;;;;;;;1.0;1.0;;
2861;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;adsurl to url;   -->;;0.0;;;;;;;1.0;1.0;;
2862;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;fix export and import of ms office day/year/month acessed fields;fix possible npe in date parsing;;0.0;;;;;;;1.0;1.0;;
2864;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;implement #2785: resort groups using drag & drop;   -->;;0.0;;;;;;;1.0;1.0;;
2865;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;add library of congress as id-fetcher;   -->;;0.0;;;;;;;1.0;1.0;;
2873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix divide by zero exception if rows is zero in entry editor tab;internal thing  it could happen that when the fields array is empty the rows variable is zero which led to an arithmetic exception (divide by zero);;0.0;;;;;;;1.0;1.0;;
2875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix entry editor;   -->;;0.0;;;;;;;1.0;1.0;;
2878;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;support annotations created by foxit;fixes some problems when annotations were created using the foxit reader. (cf. 2839#issuecomment-302058227);;0.0;;;;;;;1.0;1.0;;
2882;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix loading of preferencesservice;the else part tried to instantiate the interface otherwise;;0.0;;;;;;;1.0;1.0;;
2891;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;adjust tests: ads fetcher returns url  dblp no longer works with negative operators;#2890;;0.0;;;;;;;1.0;1.0;;
2895;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;update localization of greek translations;fixes 2893.;;0.0;;;;;;;1.0;1.0;;
2908;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix npe when calling requestfocus on non selected field;internal changes only related to the new entry editor:;;0.0;;;;;;;1.0;1.0;;
2918;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;fix npe cases in filedialog configuration;add test for filedialogconfiguration builder;;0.0;;;;;;;1.0;1.0;;
2920;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;abbreviate journal names in parallel;   -->;;0.0;;;;;;;1.0;1.0;;
2921;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2854: readd context menu to linked files editor;   -->;;0.0;;;;;;;1.0;1.0;;
2923;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix key combination related exceptions;use keycombination match method;;0.0;;;;;;;1.0;1.0;;
2926;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;better icon support for groups;parse enum icon value from icon field by name (and apply to uppercase);;0.0;;;;;;;1.0;1.0;;
2935;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;open urls for recommneded articles in the browser;added a generic hyperlinklistener which opens any hyperlink in a new browser window.;;0.0;;;;;;;1.0;1.0;;
2937;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix propagation of key events back to the jabref main frame;related to the new entry editor;;0.0;;;;;;;1.0;1.0;;
2939;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;ask before deleting associated files from disk in entry;add new dialog;;0.0;;;;;;;1.0;1.0;;
2943;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add a shortcut to  quality - look up full text documents;this pr adds a shortcut key <kbd>alt</kbd> + <kbd>f7</kbd>  to the function  quality - look up full text documents . i ve found that a issue was already raised in #1323 after finishing the code revision (hence  i happened to use the modifier <kbd>alt</kbd> rather than <kbd>ctrl</kbd> :-) );;0.0;;;;;;;1.0;1.0;;
2957;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix closing entry editor with esc;rename escape to esc for javafx;;0.0;;;;;;;1.0;1.0;;
2959;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;in junit tests  always state the expected value before the actual;this is only an internal change  no functionality was actually changed. i thought it would be good to open a pr anyways to raise awareness.;;0.0;;;;;;;1.0;1.0;;
2965;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0; complete rework of the auto completion;   -->;;0.0;;;;;;;1.0;1.0;;
2971;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix keybindings in entry editor;;;0.0;;;;;;;1.0;1.0;;
2972;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add remove link context menu entry in file editor;   -->;;0.0;;;;;;;1.0;1.0;;
2990;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;remove <pre> tag from entries fetched using mathscinet;   -->;;0.0;;;;;;;1.0;1.0;;
2991;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;check for different editions in the duplicate check;2960 by checking for different editions before the actual duplicate check.;;0.0;;;;;;;1.0;1.0;;
2992;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add checkstyle check for constants (final static);to adhere the java code conventions i have added another checkstyle check to make sure that all  static final  variables are in caps. for some reason checkstyle suggests to exclude the logger  which i am unsure if we really need it. check the following regex for the exact specification:;;0.0;;;;;;;1.0;1.0;;
2995;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;less backups;addresses #2993;;0.0;;;;;;;1.0;1.0;;
3000;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix mac keybinding by replacing ctrl it with meta key;this should make the entry editor commands work again with command+x /c etc;;0.0;;;;;;;1.0;1.0;;
3002;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2998: improve auto completion;   -->;;0.0;;;;;;;1.0;1.0;;
3004;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;only do a back up for bigger changes or if a different field is edited;this pr makes the backupmanager a little more intelligent. it fixes a bug that i ve only noticed locally and discussed with @tobiasdiez in chat. there s no issue for it  but the fix comes directly here.;;0.0;;;;;;;1.0;1.0;;
3005;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;javafx replacement for file dialog;2970;;0.0;;;;;;;1.0;1.0;;
3007;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add preference migration for keybdingings;fix for #2980;;0.0;;;;;;;1.0;1.0;;
3008;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;don t enforce default windows font;check below 3008#issuecomment-315136683;;0.0;;;;;;;1.0;1.0;;
3012;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;mark libraryofcongresstest as a fetcher test;this test is currently failing with a 500 error. i would suggest to add it to the allowed failures and open an issue.;;0.0;;;;;;;1.0;1.0;;
3019;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;update source tab when an entry is changed;attempts to fix the remaining part of #2888. the source tab is now updated each time an entry is changed in the editor.;;0.0;;;;;;;1.0;1.0;;
3022;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;can t save a database to a new file;   -->;;0.0;;;;;;;1.0;1.0;;
3024;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;link missing docbookeditors formatter in layoutentry;it seems that we overlooked the  createdocbookeditors  layout formatter in the formatter map in  layoutentry . reported in #3020.;;0.0;;;;;;;1.0;1.0;;
3030;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix keybinding in entry editor in localized installation;check keycode to avoid localization problems;;0.0;;;;;;;1.0;1.0;;
3037;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix navigation in entry editor increases modifies font size;   -->;;0.0;;;;;;;1.0;1.0;;
3048;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;fix ads fetcher;fix for #3035;;0.0;;;;;;;1.0;1.0;;
3078;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;only update auto completion suggestions upon major changes;   -->;;0.0;;;;;;;1.0;1.0;;
3079;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix freezing when editing assigned file in general tab;swing gui was called from fxapplication thread which lead to a freeze.;;0.0;;;;;;;1.0;1.0;;
3082;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;javafx fileannotationtab;i have created an initial port of the fileannotationtab. it is not done yet  as i am not so proficient in gui programming.;;0.0;;;;;;;1.0;1.0;;
3083;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3034: make font size in entry editor and group panel customizable;   -->;;0.0;;;;;;;1.0;1.0;;
3085;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;only load the telementry service as a background task if used;up to now  the telemetry service was always running (even if the reporting was turned of).;;0.0;;;;;;;1.0;1.0;;
3089;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;add guava cache to citationstylecache;this uses guava s cache instead of a hashmap for caching.;;0.0;;;;;;;1.0;1.0;;
3090;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add validation to entry editor;   -->;;0.0;;;;;;;1.0;1.0;;
3092;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fetcher timestamp;3074.;;0.0;;;;;;;1.0;1.0;;
3094;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;enable join and replace of keywords;this implements #1076;;0.0;;;;;;;1.0;1.0;;
3095;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix for issue 3052;   -->;;0.0;;;;;;;1.0;1.0;;
3096;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;followup to 2663 regexformatter;the regexformatter now handles protected groups correctly. this is a followup to #2663. there  the regex modifier was introduced and a minor issue with shorttitle was fixes;;0.0;;;;;;;1.0;1.0;;
3097;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;store changes in source tab when new entry is selected;3086;;0.0;;;;;;;1.0;1.0;;
3104;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;source tab doi;3103 by making sure that updates to the source tab are always performed on the fxapplication thread.;;0.0;;;;;;;1.0;1.0;;
3105;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;remove entries from prior groups if move operation is selected;3101;;0.0;;;;;;;1.0;1.0;;
3111;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;trigger group display update when grouping changes;attempts to 1903;;0.0;;;;;;;1.0;1.0;;
3116;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;move event processing from source tab into entry editor;solves the most critical part of #3113;;0.0;;;;;;;1.0;1.0;;
3120;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;additional filter functionality for check integrity popup;2718;;0.0;;;;;;;1.0;1.0;;
3128;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;customjfxpanel;   -->;;0.0;;;;;;;1.0;1.0;;
3137;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;re-add  normalize to bibtex name format  context menu item and menu iâ€¦;â€¦tem tooltips;;0.0;;;;;;;1.0;1.0;;
3141;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;increase size of file and keywords editors;in the new entryeditor  we have the problem that sometimes text in the textareas is hard to read  because the areas are very narrow. the reason for this is that java tries to fit them in the available display space. examples: #3130 #3117 #2941;;0.0;;;;;;;1.0;1.0;;
3147;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;export pdf/linked files;2539;;0.0;;;;;;;1.0;1.0;;
3149;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;fix display of percentage symbol in entry preview;   -->;;0.0;;;;;;;1.0;1.0;;
3151;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;fix errorprone;   -->;;0.0;;;;;;;1.0;1.0;;
3154;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add preference to disable validation in the entry editor by default;adds a preference option for enabling/disabling validation in the entry editor: #3100 (but not the ui);;0.0;;;;;;;1.0;1.0;;
3158;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix freezing on browse in protected terms dialog;when adding from entrry editor;;0.0;;;;;;;1.0;1.0;;
3162;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;update protected terms list in context menu when a new list is added.;3161;;0.0;;;;;;;1.0;1.0;;
3163;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;fix unparseable fileannotation dates;this should be the last aspect for being able to close #3130. @hviethen85 should consider using another pdf annotation tool (  however  the fault is of course on our side since we didn t validate the date format before.;;0.0;;;;;;;1.0;1.0;;
3169;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;allow removal of online links from entry;don t call paths.get on  link to prevent an exception;;0.0;;;;;;;1.0;1.0;;
3171;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add undo functionality to the source tab;3170 the problem here  as far as i understand  was that the undo didn t happen on the fxapplication thread.;;0.0;;;;;;;1.0;1.0;;
3182;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix focus and keybinding in search;;;0.0;;;;;;;1.0;1.0;;
3191;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;testcoverage for autoevent and entrylinklist;   -->;;0.0;;;;;;;1.0;1.0;;
3192;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;update link from  to https;   -->;;0.0;;;;;;;1.0;1.0;;
3194;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;implement drag and drop reordering in general files list;add drag and drop related methods to viewmodelfactory;;0.0;;;;;;;1.0;1.0;;
3195;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix local db and shared db sync #2284;   -->;;0.0;;;;;;;1.0;1.0;;
3196;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;fix tooltip for hotkey;before;;0.0;;;;;;;1.0;1.0;;
3198;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;localisationtestforinvalidstrings;â€¦te for instance;;0.0;;;;;;;1.0;1.0;;
3201;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;first attempt at autocompletion for crossref;fixes 257;;0.0;;;;;;;1.0;1.0;;
3202;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;followup to issue #3167;entry editor now adds missing curly braces on closing.  3167;;0.0;;;;;;;1.0;1.0;;
3203;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;when groups are removed  also remove them from entries;3190;;0.0;;;;;;;1.0;1.0;;
3204;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;drop latex editor support;3204;;0.0;;;;;;;1.0;1.0;;
3205;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;adding a textarea to see versioninfo into it.;the textarea is initialized in controller.;;0.0;;;;;;;1.0;1.0;;
3209;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2775: hyphens in last names are properly parsed;   -->;;0.0;;;;;;;1.0;1.0;;
3210;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;add file description to gui and fix sync bug;3208;;0.0;;;;;;;1.0;1.0;;
3211;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;added logic to check whether linked file already exists;#3172;;0.0;;;;;;;1.0;1.0;;
3214;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;real test linking real other entry;-  ;;0.0;;;;;;;1.0;1.0;;
3218;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;improve telemetry;   -->;;0.0;;;;;;;1.0;1.0;;
3221;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;[minor change] fix assertion failure due to change of online reference;it seems as if the on-line reference changed by adding an author s first name.;;0.0;;;;;;;1.0;1.0;;
3233;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;implemented issue #3229;added an error dialog if the file is open in another process and cannot be renamed. 3229]. this is my first contribution. please give me feedback if you see any problems.;;0.0;;;;;;;1.0;1.0;;
3238;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;directory pattern bracketed expressions;   -->;;0.0;;;;;;;1.0;1.0;;
3240;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;use only last name for auto completion in search bar;now only the last name of the author is added (and shown as a suggestion) to the search bar. previously it was in the format  last  f. . thus authors specified as  last  first  were not found correctly because of the  dot .;;0.0;;;;;;;1.0;1.0;;
