issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,i18n,DevOps,Logic,Test,IO,UI,Security,App,corpus
1153.0,1207,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,restructure importers the aim of this pr is to reduce the overlap between the importer package and some code in gui in particular the class opendatabaseaction moreover and are fixedin detail the following things were changed the abstract importformat class is almost completely rewritten please have a look at this class almost all other changes are a direct consequence of the edits made to the importformat class the biggest change is that the import method returns a parserresult instead of a list of entries in this way metadata can also be imported and error messages are communicated more effectively instead of throwing ioexceptions moreover the import method operates on a reader instead of an input stream in order to reduce some common code in all importers add method importdatabase path file charset encoding to the importer interface which opens the file and passes the stream to the other import method the bibteximporter overwrites this new import method and uses the logic from opendatabaseactionloaddatabase to determine the encoding of the bib file change opendatabaseaction to operate against the bibtex importer remove get set iscustomimporter was not really used just for sorting now everything is alphabetical empty entries are no longer imported thus a few test had to be changed remark the methods getextension and getdescription are not implemented by almost any importer this should be done maybe this is something for the stupro will add the changelog entry and add a few tests later change in changelogmd described
405.0,1215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,improved conversion maps and conversion speed the html unicode latex conversion map source was based on regular expressions making it a jungle of backslashes now replace is used instead of replaceall so fewer backslashes and theoretically a bit fasteri also added benchmarking for the following conversions html to latex used at import cleanup and save action latex to html used for preview latex to unicode used for table rendering and i got a slight improvement although i cannot really tell why the two latter are faster now as they are based on cleaned versions one reason might be that the tests are based on latex symbols with more backslashes in them for the old casebefore benchmarkshtmltolatexconversion ▒ ops sbenchmarkslatextohtmlconversion ▒ ops sbenchmarkslatextounicodeconversion ▒ ops safter benchmarkshtmltolatexconversion ▒ ops sbenchmarkslatextohtmlconversion ▒ ops sbenchmarkslatextounicodeconversion ▒ ops shere one can see that only searching the string to be converted once is far better than running replace on all possible characters which is not surprising but require quite complicated codefinally with the simpler strings it was easier to add most all of the curly brackets required to solve
1188.0,1217,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,added integrity checker for odd number of will sometimes help for and
1212.0,1217,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,added integrity checker for odd number of will sometimes help for and
1091.0,1229,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,apply and ensure correct import sort order see
1188.0,1238,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,added integrity checker to detect html encoded characters in fields based on discussions in
124.0,1246,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,fixed this should so that it is possible to set empty strings is jstyle files as key
1245.0,1246,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,fixed this should so that it is possible to set empty strings is jstyle files as key
1251.0,1278,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,tried to but all tests pass will merge this in if the tests all pass on the ci server change in changelogmd described
625.0,1281,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,replace bibtexentryassert by overwriting bibentryequals method as proposed in a proper bibentryequals is provided in this pr and used for the tests this as a few advantages detect differences which are not visible in the canonical string representation so far this hit empty fields and different line breaks get more meaningful test failure messages for lists instead of expected got the added entry is displayed assertassertequals just works and no custom written assertequals method has to be usedi clicked around a bit but couldnt find any unexpected side effects due to the overwritten equals method if this pr is accepted then i would inline the bibtexentryassertassertequals methods change in changelogmd described
1271.0,1282,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,authors with compound first names are parsed properly change in changelogmd described
871.0,1298,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,added option to copy version information in the about dialog added option to copy version information of jabref in the about dialog as described in this will help with filing issues and bug reports as the version of jabref os and java will be copied change in changelogmd described screen shot at https cloudentcom assets a bbc b e bbf b cb b cdpng
